customer_Dependents,internet_InternetService_DSL,internet_StreamingTV,internet_InternetService_Fiber optic,customer_tenure,account_PaperlessBilling,customer_SeniorCitizen,account_Contract_Two year,internet_OnlineSecurity,internet_StreamingMovies,internet_DeviceProtection,account_PaymentMethod_Electronic check,account_Contract_One year,account_Contract_Month-to-month,internet_InternetService_0,internet_OnlineBackup,account_Charges_Monthly,account_Charges_Monthly_Average,internet_TechSupport,Churn
0,0,0,0,47,0,0,1,0,0,0,0,0,0,1,0,19.65,19.607446808510637,0,0
0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,1,91.5,80.98333333333333,0,1
0,1,0,0,55,0,0,1,1,0,0,0,0,0,0,1,56.8,56.582727272727276,1,0
1,0,1,1,43,1,1,0,0,1,1,0,0,1,0,1,110.75,109.02093023255813,1,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45.95,45.95,0,1
0,0,0,1,11,1,0,0,1,0,0,1,0,1,0,0,73.5,71.97727272727273,0,1
0,1,1,0,60,0,0,1,1,1,1,1,0,0,0,0,53.6,53.950833333333335,0,0
1,1,1,0,72,0,0,1,1,1,1,0,0,0,0,1,67.2,64.88472222222222,1,0
1,0,0,0,69,1,0,1,0,0,0,0,0,0,1,0,25.6,24.252173913043478,0,0
0,0,0,1,29,1,1,0,0,1,0,1,0,1,0,0,84.3,81.30172413793103,0,0
1,1,1,0,71,0,0,1,1,1,1,0,0,0,0,1,89.9,89.33380281690141,1,0
0,0,1,1,48,1,0,0,0,1,0,0,0,1,0,1,105.1,105.90729166666667,1,0
0,0,1,1,36,1,0,0,0,1,0,0,0,1,0,0,95.0,95.5625,0,0
0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,70.1,70.825,0,0
0,1,1,0,50,0,0,0,0,1,1,0,1,0,0,0,75.7,77.524,0,0
0,1,1,0,3,1,0,0,0,1,0,1,0,1,0,1,75.3,81.36666666666666,1,0
0,0,0,0,31,0,0,1,0,0,0,0,0,0,1,0,20.45,20.598387096774193,0,0
1,1,0,0,63,1,0,0,1,0,0,0,1,0,0,1,40.6,41.09444444444444,1,0
1,1,0,0,54,0,0,1,0,1,1,0,0,0,0,0,46.0,44.88981481481482,1,0
1,1,1,0,56,0,0,0,1,0,0,0,1,0,0,0,65.2,62.71696428571429,0,0
0,1,1,0,43,0,0,1,1,1,0,0,0,0,0,1,86.45,83.12790697674419,1,0
0,0,1,1,25,1,0,0,1,1,1,1,0,1,0,0,105.5,107.44200000000001,1,0
0,0,1,1,25,0,1,0,0,1,1,0,0,1,0,1,105.95,106.21,0,1
0,1,1,0,62,1,0,1,1,0,1,0,0,0,0,1,72.0,69.1,0,0
1,0,1,1,49,1,0,0,0,0,1,0,0,1,0,1,90.4,91.72755102040816,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,45.8,45.8,0,0
0,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,29.35,27.05625,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,69.8,69.8,0,1
0,0,1,1,72,1,1,1,1,1,1,0,0,0,0,1,114.5,115.7215277777778,1,0
1,1,0,0,63,1,0,1,1,0,0,0,0,0,0,0,50.65,51.13095238095238,0,0
0,0,0,1,54,0,0,0,0,1,1,0,0,1,0,0,89.4,90.17592592592592,0,0
1,0,1,1,33,1,0,0,1,1,1,0,1,0,0,0,103.7,105.06060606060606,0,1
0,1,1,0,31,1,0,0,0,0,0,1,0,1,0,1,71.05,69.94032258064516,1,0
0,0,1,1,10,0,0,0,1,1,0,1,0,1,0,0,98.55,100.85499999999999,0,1
0,0,1,1,59,1,0,0,1,1,1,0,1,0,0,1,109.15,111.14830508474576,0,0
1,0,0,1,9,0,0,0,1,1,1,0,0,1,0,0,93.0,96.69444444444444,1,0
0,1,0,0,10,1,1,0,0,0,0,1,0,1,0,0,29.65,29.139999999999997,1,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,19.95,19.95,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,19.95,14.8125,0,0
0,0,1,1,38,0,1,0,0,1,0,1,0,1,0,0,94.75,96.13157894736842,0,0
0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,1,75.1,75.803125,0,0
0,0,0,0,67,0,0,1,0,0,0,0,0,0,1,0,19.95,19.578358208955223,0,0
0,0,0,0,20,0,0,1,0,0,0,0,0,0,1,0,19.7,20.3475,0,0
0,1,0,0,64,1,0,1,1,1,1,0,0,0,0,1,74.35,74.36796875,1,0
1,0,1,1,28,0,0,0,0,0,1,0,1,0,0,1,92.9,98.86964285714285,1,0
1,0,0,1,71,1,0,0,1,0,1,0,1,0,0,1,95.15,95.36408450704226,1,0
0,0,1,1,21,1,0,0,0,1,1,0,1,0,0,1,104.55,106.63809523809525,1,0
0,0,1,1,3,1,1,0,0,1,0,1,0,1,0,0,94.85,111.91666666666667,0,0
1,0,1,1,31,0,0,0,1,0,1,0,1,0,0,0,98.05,99.42258064516129,0,0
0,1,0,0,37,1,0,0,1,0,0,0,0,1,0,0,55.05,54.88513513513514,0,0
1,0,1,1,68,1,0,1,1,1,1,1,0,0,0,1,110.2,109.81617647058823,0,0
0,0,1,1,34,0,0,0,0,0,0,1,0,1,0,0,85.35,85.19411764705882,0,0
0,1,1,0,9,0,0,0,1,1,1,0,0,1,0,0,58.5,59.983333333333334,1,1
1,1,0,0,28,0,0,0,0,0,0,0,0,1,0,0,49.9,50.36607142857143,0,0
1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,29.65,30.016666666666666,0,0
1,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,20.9,18.39090909090909,0,0
0,0,0,1,2,1,0,0,0,0,1,1,0,1,0,0,75.8,80.375,0,1
1,1,0,0,17,0,0,0,0,0,0,0,1,0,0,0,44.6,40.08235294117647,0,0
1,0,1,1,69,1,0,1,1,1,0,0,0,0,0,1,106.35,105.2427536231884,1,0
0,0,1,1,37,0,0,1,0,0,1,0,0,0,0,0,94.3,93.53918918918919,1,0
0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,0,25.2,25.625,0,1
0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,90.85,90.85,0,1
0,0,1,1,72,1,0,0,0,1,1,0,1,0,0,1,108.5,111.16388888888889,1,0
1,0,1,1,8,1,0,0,0,1,1,1,0,1,0,0,94.75,94.94375,0,0
1,1,0,0,49,1,0,0,1,0,0,0,1,0,0,0,35.8,36.36734693877551,1,0
0,0,0,0,27,0,0,1,0,0,0,0,0,0,1,0,19.85,17.40740740740741,0,0
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,65.55,59.3,1,0
0,0,1,1,72,1,0,1,1,1,0,0,0,0,0,1,108.95,109.375,1,0
0,1,0,0,2,1,0,0,0,1,0,0,0,1,0,1,64.2,71.825,1,0
0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,19.95,23.85,0,0
1,0,1,1,67,1,0,0,0,1,1,1,1,0,0,1,105.4,104.32014925373134,0,0
0,1,1,0,9,0,0,0,0,0,0,0,0,1,0,1,66.25,68.94999999999999,1,1
0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,46.0,48.4,0,1
0,0,0,1,22,1,0,0,0,0,0,0,0,1,0,1,78.85,72.73863636363636,0,0
0,0,0,1,48,0,0,0,0,0,0,1,1,0,0,1,75.15,78.596875,0,0
0,0,0,0,47,1,0,1,0,0,0,0,0,0,1,0,20.55,20.121276595744682,0,0
0,1,0,0,66,0,0,1,1,0,1,0,0,0,0,1,66.9,66.2159090909091,0,0
1,0,0,0,37,0,0,0,0,0,0,0,1,0,1,0,20.3,20.416216216216217,0,0
0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,95.1,95.1,0,1
1,1,0,0,22,0,1,0,1,1,0,0,0,1,0,0,40.05,40.00909090909091,0,1
1,1,0,0,56,1,0,1,1,0,1,0,0,0,0,1,61.3,59.76428571428572,0,0
0,0,1,1,72,1,0,1,1,1,1,0,0,0,0,1,112.75,113.78611111111111,1,0
0,0,1,1,10,1,0,0,0,1,0,0,0,1,0,0,95.1,86.51,1,0
0,1,1,0,9,1,0,0,1,0,1,0,0,1,0,0,69.5,72.58333333333333,1,0
0,0,0,0,35,0,0,0,0,0,0,0,0,1,1,0,19.25,17.647142857142857,0,0
0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,69.5,69.5,0,1
0,0,0,1,54,0,1,0,0,0,0,0,0,1,0,0,74.0,72.57685185185186,0,0
0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,85.7,85.7,0,1
0,0,1,1,63,1,0,1,0,1,1,0,0,0,0,1,104.75,103.75396825396825,0,0
0,0,0,1,53,1,1,0,1,1,0,0,1,0,0,1,96.75,98.23679245283019,1,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,75.7,75.7,0,1
1,1,0,0,67,0,0,0,1,0,0,0,1,0,0,1,60.05,59.61268656716418,1,0
0,1,1,0,71,1,0,1,0,1,1,0,0,0,0,1,83.3,83.02112676056338,1,0
1,0,1,1,42,1,0,0,1,0,0,0,1,0,0,1,94.45,93.42380952380952,0,0
1,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,25.25,22.891666666666666,0,0
0,0,1,1,57,1,1,0,0,0,1,1,1,0,0,1,90.65,91.22456140350877,0,0
1,0,1,1,35,1,0,0,0,0,0,1,1,0,0,1,89.7,90.44571428571429,1,0
1,1,0,0,33,0,0,0,1,0,0,0,1,0,0,0,34.05,33.75606060606061,1,0
1,0,0,0,62,0,0,0,0,0,0,0,1,0,1,0,24.8,23.81048387096774,0,0
0,0,0,1,25,0,0,0,1,0,0,0,0,1,0,0,74.3,78.09,0,0
0,0,0,1,26,0,0,0,0,1,0,0,0,1,0,0,85.9,84.47884615384615,1,0
1,1,0,0,39,0,0,0,0,0,1,0,0,1,0,0,30.1,29.007692307692306,0,1
0,1,0,0,34,0,0,0,1,1,0,1,1,0,0,1,64.35,60.38382352941177,0,0
1,1,1,0,49,1,0,0,1,1,1,0,1,0,0,1,87.2,88.6734693877551,1,0
0,1,1,0,19,1,0,0,0,0,1,1,0,1,0,0,39.65,38.597368421052636,0,1
0,1,0,0,17,1,0,0,1,0,0,0,0,1,0,1,55.5,54.949999999999996,0,0
0,0,0,1,53,1,0,0,0,0,0,0,0,1,0,1,80.6,82.03962264150944,1,0
1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,48.75,48.75,0,0
0,1,0,0,70,0,0,1,1,1,0,0,0,0,0,1,67.95,66.63071428571428,1,0
0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,55.05,51.375,1,1
0,0,0,1,28,0,0,0,0,1,1,1,0,1,0,0,91.0,93.79107142857143,1,0
0,0,0,0,27,0,0,0,0,0,0,0,1,0,1,0,20.3,22.038888888888888,0,0
1,0,0,1,72,1,0,1,0,1,1,0,0,0,0,0,90.8,90.44166666666666,0,0
1,1,0,0,7,1,0,0,0,0,0,1,0,1,0,0,24.7,21.292857142857144,0,0
0,0,0,1,31,1,1,0,0,1,0,1,0,1,0,0,84.85,84.9483870967742,0,0
0,0,1,1,33,1,0,0,0,1,1,1,0,1,0,1,104.4,103.32121212121211,0,1
1,0,0,0,68,1,0,1,0,0,0,0,0,0,1,0,24.0,24.474999999999998,0,0
0,0,1,1,32,0,0,0,0,1,0,1,0,1,0,0,91.05,89.734375,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,19.0,19.725,0,0
0,0,1,1,64,1,0,0,1,1,0,0,1,0,0,1,100.3,103.184375,0,0
0,0,1,1,26,1,0,0,0,0,0,1,0,1,0,1,85.75,82.5576923076923,0,0
0,1,0,0,71,0,1,1,1,0,1,0,0,0,0,1,46.35,47.23098591549296,1,0
0,0,0,1,13,1,0,0,0,1,0,1,0,1,0,0,80.85,77.5923076923077,0,1
0,0,1,1,41,1,0,1,0,1,0,0,0,0,0,1,98.8,96.56463414634146,1,0
0,0,0,1,8,1,0,0,0,1,0,1,0,1,0,0,86.55,81.20625,0,1
0,0,0,0,41,1,0,1,0,0,0,0,0,0,1,0,19.85,19.76707317073171,0,0
0,1,1,0,47,0,0,1,0,1,1,0,0,0,0,0,74.45,74.6872340425532,1,0
0,0,0,1,29,1,0,0,0,0,0,1,0,1,0,0,74.95,74.10517241379311,0,0
0,1,0,0,8,1,1,0,0,0,1,1,0,1,0,0,29.4,27.7375,0,1
0,0,1,1,57,1,0,1,1,1,1,0,0,0,0,1,112.95,113.42105263157895,0,1
0,1,0,0,42,0,0,0,1,0,1,0,0,1,0,1,59.65,60.394047619047626,0,0
0,0,0,1,57,1,0,0,1,0,0,0,0,1,0,1,87.55,85.69912280701755,1,0
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,74.7,74.7,0,1
1,0,0,0,45,0,0,1,0,0,0,0,0,0,1,0,20.35,20.64888888888889,0,0
0,0,0,1,54,1,0,0,0,0,0,0,0,1,0,1,79.85,79.7824074074074,0,0
0,0,1,1,33,1,1,0,0,1,0,1,0,1,0,0,94.5,94.10757575757576,0,1
0,1,0,0,52,0,0,0,1,0,1,0,1,0,0,0,35.45,37.67211538461539,0,0
1,1,1,0,71,0,0,1,1,1,1,1,0,0,0,1,90.35,89.08802816901408,1,0
1,1,1,0,72,1,1,1,1,1,1,0,0,0,0,1,90.15,93.28402777777778,1,0
0,1,1,0,72,1,0,1,1,1,1,0,0,0,0,1,90.25,88.46458333333334,1,0
1,0,0,0,40,1,0,1,0,0,0,0,0,0,1,0,24.8,25.6175,0,0
1,1,1,0,64,1,0,1,0,1,0,1,0,0,0,1,54.6,53.4921875,1,0
1,0,0,0,26,1,0,0,0,0,0,0,0,1,1,0,20.25,18.998076923076923,0,0
0,1,0,0,4,1,0,0,0,0,0,1,0,1,0,0,24.45,21.65,0,1
1,0,0,0,52,1,0,0,0,0,0,0,1,0,1,0,20.85,20.607692307692307,0,0
0,0,1,1,62,1,1,0,0,0,1,0,1,0,0,1,97.95,95.7508064516129,0,0
1,1,1,0,42,0,0,0,0,1,1,1,1,0,0,0,73.15,73.5297619047619,1,0
0,0,0,1,11,1,1,0,0,1,0,0,0,1,0,0,79.15,75.24545454545455,0,0
1,0,1,1,68,1,0,1,1,1,1,1,0,0,0,1,113.15,115.52941176470588,1,1
1,0,1,1,41,1,0,0,1,0,0,0,0,1,0,1,94.3,94.96585365853659,0,0
1,1,1,0,72,1,0,1,1,1,1,0,0,0,0,1,64.8,65.55208333333333,1,0
0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,80.85,80.85,0,1
0,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,69.6,65.825,0,1
0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,0,85.55,93.725,0,1
0,0,1,1,49,0,0,1,0,1,1,0,0,0,0,0,100.65,100.36224489795919,1,0
0,0,1,1,36,1,1,0,1,0,0,1,0,1,0,0,90.85,88.51944444444445,0,1
0,0,1,1,56,1,0,0,1,1,1,0,1,0,0,1,105.6,108.36874999999999,0,0
0,0,1,1,72,1,0,1,0,1,1,0,0,0,0,1,104.8,103.7513888888889,0,0
1,0,1,1,71,1,1,0,1,1,0,0,0,1,0,1,105.1,106.3112676056338,0,1
0,0,0,1,11,1,1,0,0,1,0,1,0,1,0,0,78.5,79.47272727272728,0,0
0,0,1,1,11,1,1,0,0,1,1,0,0,1,0,0,104.05,103.05909090909091,1,1
1,1,1,0,51,0,0,0,1,1,1,1,1,0,0,1,59.3,59.11078431372549,0,1
1,0,1,1,29,1,0,0,0,1,0,0,0,1,0,0,87.8,90.40517241379311,0,0
0,0,0,1,53,0,0,0,0,1,0,0,1,0,0,1,97.75,95.15471698113207,1,0
1,1,0,0,4,1,0,0,1,0,0,1,0,1,0,0,49.4,46.1,0,1
1,0,0,0,46,1,0,1,0,0,0,0,0,0,1,0,20.1,20.366304347826087,0,0
0,0,0,0,72,0,0,1,0,0,0,1,0,0,1,0,24.55,24.31527777777778,0,0
0,0,0,1,63,1,0,0,1,0,1,0,1,0,0,0,81.15,82.92857142857143,0,0
0,0,1,1,60,1,1,0,1,1,0,0,1,0,0,0,101.4,102.94333333333334,0,0
1,0,1,1,10,1,0,0,1,1,0,1,0,1,0,0,100.25,106.465,0,1
0,0,1,1,3,1,0,0,0,1,1,0,0,1,0,0,101.55,99.45,0,1
0,0,0,1,32,1,0,0,0,0,0,0,0,1,0,1,80.35,81.1296875,0,1
0,0,1,1,35,0,0,0,0,0,1,1,0,1,0,0,95.5,97.66285714285713,1,0
0,0,1,1,72,1,1,1,0,1,1,0,0,0,0,1,111.65,111.42847222222223,1,0
1,1,0,0,48,1,0,0,0,0,1,0,1,0,0,1,55.8,55.23333333333333,0,0
0,0,1,1,32,1,1,0,0,0,0,0,0,1,0,0,85.95,82.14375,0,1
1,1,0,0,53,1,0,0,1,1,1,0,0,1,0,1,48.7,47.079245283018864,0,0
0,1,0,0,7,0,0,0,0,1,1,0,0,1,0,0,62.8,59.75714285714286,1,0
0,0,0,0,46,0,0,1,0,0,0,1,0,0,1,0,19.95,19.718478260869563,0,0
0,1,1,0,12,1,0,0,1,0,0,0,0,1,0,1,50.95,50.479166666666664,1,0
1,0,0,1,64,1,0,0,0,1,1,1,1,0,0,1,92.85,93.44921875,0,0
1,0,0,0,15,0,0,0,0,0,0,0,1,0,1,0,19.65,18.040000000000003,0,0
0,0,1,1,41,0,0,0,0,1,1,0,0,1,0,0,98.05,97.33170731707317,0,0
0,0,0,0,51,1,0,0,0,0,0,0,1,0,1,0,24.6,24.83137254901961,0,0
1,1,0,0,28,1,1,0,0,0,0,1,1,0,0,0,51.0,49.35,0,0
0,1,1,0,66,1,0,1,1,1,1,0,0,0,0,0,61.35,63.53636363636363,1,0
0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,87.15,91.875,0,1
1,1,1,0,43,1,0,1,1,1,1,0,0,0,0,0,79.15,82.94418604651163,1,0
1,1,1,0,58,0,0,1,1,0,1,0,0,0,0,0,75.8,76.13362068965517,1,0
1,1,1,0,66,0,0,1,0,1,1,0,0,0,0,1,79.85,79.31742424242424,0,0
1,0,1,1,71,0,0,1,1,1,1,0,0,0,0,1,114.6,114.08802816901408,1,0
1,0,0,0,31,0,0,1,0,0,0,0,0,0,1,0,25.75,24.374193548387098,0,0
0,0,0,0,71,0,0,0,0,0,0,1,1,0,1,0,20.85,21.68661971830986,0,0
0,0,0,1,31,1,0,0,1,0,0,0,0,1,0,1,90.55,94.50806451612904,1,0
0,0,1,1,48,1,0,1,1,0,1,0,0,0,0,1,96.9,93.19687499999999,0,0
0,1,1,0,72,1,1,1,0,1,1,0,0,0,0,0,73.45,74.01388888888889,0,0
0,1,1,0,72,0,1,1,0,0,1,0,0,0,0,1,77.35,74.94791666666667,1,0
0,0,1,1,54,1,1,0,0,1,1,0,0,1,0,0,99.05,98.06851851851852,0,0
0,0,0,0,72,1,1,1,0,0,0,0,0,0,1,0,25.1,24.859722222222224,0,0
0,0,0,1,60,1,0,0,1,1,0,0,0,1,0,1,94.1,91.265,0,0
1,0,1,1,65,1,1,0,0,1,1,1,1,0,0,1,107.45,108.42307692307692,0,0
1,1,1,0,34,1,0,0,0,0,1,1,0,1,0,0,44.85,42.42941176470588,1,0
1,1,0,0,37,0,0,1,1,0,0,0,0,0,0,1,61.45,62.225675675675674,1,0
0,0,1,1,4,0,0,0,1,0,0,1,0,1,0,0,90.65,91.9875,0,0
1,0,1,1,62,1,0,0,1,1,0,1,0,1,0,1,105.5,104.63225806451612,0,0
0,0,0,1,52,1,0,0,0,0,0,0,1,0,0,1,80.2,82.64615384615385,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,20.25,19.79375,0,0
1,0,0,0,69,0,0,1,0,0,0,0,0,0,1,0,19.4,19.51014492753623,0,0
0,0,1,1,12,1,0,0,0,0,1,1,0,1,0,0,89.55,85.14583333333333,0,0
1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,25.05,25.1,0,0
0,0,1,1,2,0,0,0,0,1,1,1,0,1,0,0,94.95,89.05,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24.2,24.2,0,0
0,1,0,0,28,0,0,0,1,0,0,1,0,1,0,1,56.05,54.38035714285714,0,0
0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,64.6,58.06666666666666,1,0
0,0,0,0,58,1,0,1,0,0,0,0,0,0,1,0,24.45,26.096551724137928,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,20.2,20.2,0,1
0,0,0,1,9,1,1,0,0,1,0,0,0,1,0,0,84.4,81.38888888888889,0,1
0,0,1,1,71,1,0,1,0,1,1,0,0,0,0,1,105.15,106.40845070422536,0,0
1,1,1,0,72,1,0,1,1,1,1,0,0,0,0,1,65.65,64.78472222222223,1,0
0,0,0,1,13,1,0,0,0,0,1,1,0,1,0,1,79.8,74.88076923076923,0,1
0,0,1,1,51,1,0,0,0,1,0,1,0,1,0,0,94.65,94.36764705882354,0,1
0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,45.85,52.8,0,0
0,0,1,1,20,1,0,0,0,0,1,1,0,1,0,0,88.7,88.0725,0,1
0,1,0,0,18,1,0,0,0,0,0,0,0,1,0,0,50.3,50.486111111111114,1,0
0,0,1,1,37,1,0,0,0,1,0,0,1,0,0,1,104.5,102.10810810810811,1,0
0,0,0,1,50,1,1,0,1,0,0,1,0,1,0,1,83.4,82.274,0,0
1,0,0,0,21,0,0,0,0,0,0,0,0,1,1,0,20.75,21.53333333333333,0,0
0,0,0,1,36,1,1,0,0,1,0,0,0,1,0,0,85.25,87.02083333333333,0,1
1,0,1,1,69,1,0,1,1,1,1,0,0,0,0,1,114.35,111.09855072463769,1,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,70.6,70.6,0,1
1,0,1,1,72,1,0,0,0,1,1,0,1,0,0,1,104.45,103.59722222222223,0,0
1,1,1,0,71,0,0,1,1,1,1,0,0,0,0,1,91.05,88.6443661971831,1,0
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,35.75,35.75,0,1
0,0,1,1,5,1,0,0,0,1,0,0,0,1,0,0,93.9,97.37,0,1
0,0,1,1,34,1,0,0,0,1,1,1,0,1,0,1,106.35,104.38970588235294,0,1
0,0,0,0,38,0,0,0,0,0,0,0,1,0,1,0,20.05,17.847368421052632,0,0
0,0,1,1,22,1,0,0,0,1,0,1,0,1,0,0,95.1,98.3,0,0
0,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,50.9,51.07888888888889,0,0
0,0,0,1,8,1,1,0,0,1,0,1,0,1,0,0,84.0,76.675,0,1
1,0,0,0,15,0,0,0,0,0,0,0,0,1,1,0,19.8,18.196666666666665,0,0
0,0,1,1,52,1,1,0,1,1,1,1,0,1,0,0,104.2,107.08365384615385,0,1
0,1,1,0,66,0,1,0,0,0,1,0,1,0,0,1,45.55,45.86742424242424,0,0
0,1,0,0,66,1,1,0,1,0,0,0,1,0,0,1,63.85,63.247727272727275,1,0
0,0,0,1,32,1,1,0,0,1,0,0,0,1,0,0,80.3,77.5953125,0,1
0,1,0,0,12,1,0,0,0,0,0,1,0,1,0,0,45.05,43.59166666666667,0,0
1,1,0,0,32,0,0,0,1,1,1,0,0,1,0,1,76.3,75.1296875,1,0
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,79.6,79.6,0,1
1,1,1,0,60,1,0,1,0,1,1,0,0,0,0,1,80.6,82.445,1,0
0,0,1,1,37,0,0,0,0,1,0,0,0,1,0,0,98.8,93.9337837837838,1,1
0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,19.7,20.077777777777776,0,0
1,1,1,0,67,0,0,1,1,1,0,0,0,0,0,0,50.9,48.97985074626866,0,0
0,0,0,1,65,1,1,0,0,0,0,0,1,0,0,0,70.95,70.08,0,0
0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,1,74.65,76.72999999999999,0,0
0,1,0,0,16,0,0,0,0,0,0,1,0,1,0,1,55.3,54.709375,0,0
0,1,0,0,5,1,0,0,0,0,0,1,0,1,0,1,51.35,52.46,0,0
0,0,0,1,8,1,0,0,0,0,0,0,0,1,0,0,74.6,68.6125,0,0
0,0,0,0,71,0,0,1,0,0,0,1,0,0,1,0,24.55,24.213380281690142,0,0
0,0,1,1,57,1,0,1,0,0,0,0,0,0,0,0,90.45,91.75087719298246,1,0
0,0,1,1,4,1,1,0,0,1,1,0,0,1,0,1,99.8,110.7125,0,1
0,0,0,1,30,0,1,0,0,0,0,0,0,1,0,0,77.9,78.38166666666666,0,0
0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,101.45,101.45,0,1
1,0,1,1,25,1,0,0,0,0,1,0,0,1,0,1,89.15,90.31,0,1
0,1,0,0,32,1,0,0,0,0,0,1,0,1,0,1,54.2,54.3625,0,0
0,1,1,0,10,1,0,0,0,0,0,0,0,1,0,1,59.65,63.895,0,0
0,0,0,1,12,1,0,0,0,1,0,1,0,1,0,1,89.15,88.12916666666666,0,0
1,0,0,1,14,1,0,0,1,0,0,0,0,1,0,0,86.0,83.14642857142857,1,0
0,1,0,0,19,1,0,0,0,1,0,0,0,1,0,1,59.8,59.518421052631574,0,0
0,0,1,1,41,1,1,0,0,1,0,1,0,1,0,1,94.55,93.93780487804878,0,0
0,0,1,1,69,1,1,1,0,1,1,0,0,0,0,1,108.4,106.06086956521739,1,1
0,0,1,1,69,1,0,0,0,1,0,0,1,0,0,1,105.2,107.04420289855072,1,0
0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,70.35,69.625,0,0
1,0,0,0,33,0,0,0,0,0,0,0,0,1,1,0,24.25,25.40909090909091,0,0
1,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,19.7,21.52916666666667,0,0
1,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,91.85,85.68333333333334,0,1
1,0,1,1,11,1,0,0,0,0,0,0,0,1,0,0,79.5,78.95454545454545,0,1
0,0,0,1,58,1,0,0,0,1,1,1,1,0,0,1,94.3,96.72672413793103,0,0
0,1,0,0,22,1,0,0,1,0,0,1,0,1,0,0,49.8,47.684090909090905,0,0
0,0,0,1,62,0,0,0,1,1,0,1,1,0,0,1,102.0,105.31048387096774,1,1
0,0,1,1,7,1,0,0,0,0,0,1,0,1,0,0,81.1,82.37857142857142,0,1
1,1,1,0,61,1,1,0,0,0,1,1,1,0,0,0,65.2,65.00081967213114,0,0
0,1,0,0,27,0,0,0,1,0,0,0,0,1,0,0,53.45,54.12777777777778,1,0
0,0,1,1,53,1,0,0,0,1,1,0,1,0,0,1,100.3,98.12830188679246,0,0
1,1,1,0,19,1,0,0,1,0,0,0,0,1,0,1,75.9,72.39999999999999,1,0
1,0,1,1,19,0,0,0,0,1,1,1,0,1,0,0,103.3,105.93157894736842,1,1
1,0,0,0,56,1,0,0,0,0,0,0,1,0,1,0,24.45,25.56517857142857,0,0
0,0,1,1,72,1,1,1,1,1,1,0,0,0,0,1,115.75,117.27361111111112,1,0
0,0,0,1,17,1,0,0,0,0,0,0,0,1,0,1,80.5,78.64117647058823,0,0
1,0,1,1,70,1,0,1,1,0,1,0,0,0,0,1,101.1,99.92571428571429,1,0
0,1,1,0,72,1,1,1,1,1,1,0,0,0,0,1,64.45,64.45972222222223,1,0
1,1,1,0,69,0,0,1,1,1,0,0,0,0,0,1,80.65,80.3268115942029,1,0
1,1,1,0,65,1,0,1,1,1,0,0,0,0,0,0,74.8,74.15615384615384,1,1
0,0,1,1,43,1,1,0,0,0,0,1,0,1,0,1,94.3,91.93372093023255,1,0
1,0,0,0,41,0,0,1,0,0,0,0,0,0,1,0,19.3,18.839024390243903,0,0
